,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,description,website,market_cap,net_income_before_eo,$_last_5_day,z_score
84,ARE US Equity,"Alexandria Real Estate Equities, Inc.",96.09,$6.92B,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/are,"Alexandria Real Estate Equities, Inc. acquires, manages, expands and develops office and laboratory space properties.  The Company leases its properties to pharmaceutical, biotechnology, diagnostic and personal care products companies, research institutions and related government agencies.  Properties are located in California, suburban Washington D.C., New England, the Mideast and Southeast.",www.are.com,0,0,0,2
85,ARE^E US Equity,"Alexandria Real Estate Equities, Inc.",26.526,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/are^e,na,na,0,0,0,0
86,BABA US Equity,Alibaba Group Holding Limited,86.64,$215.5B,2014,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/baba,"Alibaba Group Holding Ltd. operates as a holding company. The Company provides Internet infrastructure, e-commerce, online financial, and Internet content services through its subsidiaries. Alibaba Group Holding offers its products and services worldwide.",www.alibabagroup.com,0,0,0,-1
87,Y US Equity,Alleghany Corporation,480.86,$7.74B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/y,na,www.alleghany.com,0,0,1,2
88,ATI US Equity,Allegheny Technologies Incorporated,33.83,$3.68B,n/a,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/ati,"Allegheny Technologies, Inc., produces specialty materials.  The Company's products include include titanium and titanium alloys, nickel-based alloys and superalloys, zirconium, hafnium and niobium, stainless and specialty steel alloys, grain-oriented electrical steel, tungsten-based materials and cutting tools, carbon alloy impression die forgings, and large grey and ductile iron.",www.alleghenytechnologies.com,0,0,1,0
89,ALLE US Equity,Allegion plc,58.6,$5.61B,2013,Consumer Services,Diversified Commercial Services,http://www.nasdaq.com/symbol/alle,"Allegion Public Limited Company provides security products and solutions. The Company offers mechanical and electronic security products, services and systems to keep people and places safe.  Allegion PLC serves commercial, institutional and residential customers in the Americas, Europe, the Middle East, India, Africa, and the Asia Pacific.",www.allegion.com,0,0,1,1
90,AGN US Equity,"Allergan, Inc.",234,$69.71B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/agn,"Allergan, Inc. is a multi-specialty health care company that develops and commercializes pharmaceuticals, biologics, medical devices and over-the-counter products for the ophthalmic, neurological, medical aesthetics, medical dermatology, breast aesthetics, obesity intervention, urological and other specialty markets globally.",www.allergan.com,0,0,2,2
91,ALE US Equity,"Allete, Inc.",55.24,$2.54B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/ale,"ALLETE, Inc. provides energy services in the upper Midwest United States.  The Company generates, transmits, distributes, markets, and trades electrical power for retail and wholesale customers.",www.allete.com,0,0,0,2
92,AKP US Equity,Alliance California Municipal Income Fund Inc,13.63,$116.58M,2002,n/a,n/a,http://www.nasdaq.com/symbol/akp,"Alliance California Municipal Income Fund, Inc. is a non-diversified, closed-end management investment company incorporated in the USA.  The Fund's objective is to provide high current income exempt from regular federal and California income tax.  The Fund normally invests at least 75% of its assets in investment grade municipal securities.",www.alliancebernstein.com,0,0,0,0
93,ADS US Equity,Alliance Data Systems Corporation,282.4,$16.78B,2001,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ads,"Alliance Data Systems Corporation provides data-driven and transaction-based marketing and customer loyalty solutions.  The Company offers a portfolio of integrated outsourced marketing solutions, including customer loyalty programs, database marketing services, consulting, analytics and creative services, email marketing and private lable and co-branded retail credit cards.",www.alliancedata.com,0,0,0,1
94,AFB US Equity,Alliance National Municipal Income Fund Inc,13.76,$395.42M,2002,n/a,n/a,http://www.nasdaq.com/symbol/afb,"Alliance National Municipal Income Fund, Inc. is a diversified, closed-end management investment company incorporated in the USA.  The Fund's objective is to provide high current income exempt from regular federal income tax.  Under normal conditions, the Fund will invest at least 80%, and normally substantially all, of its net assets in municipal bonds.",www.alliancebernstein.com,0,0,-1,0
95,AYN US Equity,Alliance New York Municipal Income Fund Inc,13.85,$66.98M,2002,n/a,n/a,http://www.nasdaq.com/symbol/ayn,na,www.alliancebernstein.com,0,0,0,1
96,AOI US Equity,"Alliance One International, Inc.",1.04,$100.23M,n/a,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/aoi,"Alliance One International, Inc. is an independent leaf tobacco merchant serving large multinational cigarette manufacturers.  The Company selects, purchases, processes, packs, stores, and ships leaf tobacco.  Alliance One also provides, in certain developing markets, agronomy expertise and financing for the growing of leaf tobacco.",www.aointl.com,0,0,1,-2
97,AWF US Equity,Alliance World Dollar Government Fund II,12.61,$1.09B,1993,n/a,n/a,http://www.nasdaq.com/symbol/awf,"AllianceBernstein Global High Income Fund Inc is a non-diversified, closed- end management investment company incorporated in the USA. The Fund's objective is high current income and capital appreciation. The Fund invests primarily in highyielding, high risk sovereign debt and U.S. corporate fixedincome obligations that are expected to benefit from improving fundamentals.",www.alliancebernstein.com,0,0,0,-1
98,ACG US Equity,ALLIANCEBERNSTEIN INCOME FUND INC,7.46,$1.81B,n/a,n/a,n/a,http://www.nasdaq.com/symbol/acg,"AllianceBernstein Income Fund, Inc. is a diversified, closed-end management investment companyincorporated in the USA. The Fund's objective is high current income consistent with the preservation of capital. The Fund invests principal in US government obligations.  The Fund may also invest a portion of its assets in other fixed income securities, including those issued by foreign governments.",www.alliancebernstein.com,0,0,0,0
99,AB US Equity,Allianceberstein Holding L.P.,27.17,$2.73B,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/ab,"AllianceBernstein Holding LP is an investment management firm. The Company provides investment management services to U.S. public and private employee benefit plans, foundations, public employee retirement funds, pension funds, endowments, banks, insurance companies and high-net-worth individuals worldwide.",www.alliancebernstein.com,0,0,1,1
100,LNT US Equity,Alliant Energy Corporation,64.61,$7.17B,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/lnt,"Alliant Energy Corporation provides public-utility service to customers in the Midwest.  The Company's utility subsidiaries serve electric, natural gas, and water customers in Illinois, Iowa, Minnesota, and Wisconsin.",www.alliantenergy.com,0,0,0,1
101,NCV US Equity,AllianzGI Convertible & Income Fund,8.91,$683.89M,2003,n/a,n/a,http://www.nasdaq.com/symbol/ncv,"AllianzGI Convertible & Income Fund is a diversified, closed-end management investment company incorporated in the USA.  The Fund's objective is to provide total return through a combination of capital appreciation and high current income.  The Fund invests 80% of its assets in a diversified portfolio of convertible and non-convertible securities.",www.allianzinvestors.com,0,0,-1,-1
102,NCZ US Equity,AllianzGI Convertible & Income Fund II,8.45,$622.19M,2003,n/a,n/a,http://www.nasdaq.com/symbol/ncz,"AllianzGI Convertible & Income Fund II is a diversified, closed-end management investment company incorporated in the USA.  The Fund's investment objective is to provide total return.  The Fund invests at least 80% of its total assets in a diversified portfolio of convertible securities and non-convertible incomeproducing securities.",www.allianzinvestors.com,0,0,-1,-1
103,NIE US Equity,AllianzGI Equity & Convertible Income Fund,20.47,$567.2M,2007,n/a,n/a,http://www.nasdaq.com/symbol/nie,"AllianzGI Equity & Convertible Income Fund is a diversified, closed-end fund incorporated in the USA. The Fund's objective is to seek total return comprised of capital appreciation, current income and gains. The Fund will pursue its objective by investing in a diversified portfolio of approximately 60% equity securities and 40% income-producing convertible securities.",www.allianzinvestors.com,0,0,1,1
104,NFJ US Equity,"AllianzGI NFJ Dividend, Interest & Premium Strategy Fund",16.6,$1.57B,2005,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/nfj,"AllianzGI NFJ Dividend, Interest & Premium Strategy Fund is a diversified, closed-end management investment company incorporated in the USA.  The Fund's objective is to seek current income and gains, with a secondary objective of long-term capital appreciation. The Fund invests in a diversified portfiolio of dividend-paying common stocks and income-producing convertible securities.",www.allianzinvestors.com,0,0,0,-1
105,AWH US Equity,"Allied World Assurance Company Holdings, AG",40.54,$3.89B,2006,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/awh,Allied World Assurance Company Holdings AG is a specialty insurance and reinsurance company that underwrites a diversified portfolio of property and casualty insurance and reinsurance lines of business.,www.awac.com,0,0,0,1
106,ALSN US Equity,"Allison Transmission Holdings, Inc.",32.14,$5.71B,2012,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/alsn,"Allison Transmission Holdings, Inc. manufactures fully-automatic transmissions for medium and heavy-duty commercial vehicles, medium and heavy-tactical U.S. military vehicles, and hybrid-propulsion systems for transit buses.  The Company's products are used in a variety of applications.",www.allisontransmission.com,0,0,1,1
107,ALL US Equity,Allstate Corporation (The),71.6,$30.03B,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/all,"The Allstate Corporation, through its subsidiaries, provides property-liability insurance, as well as other types of insurance in the United States and Canada. The Company primarily sells private passenger automobile and homeowners insurance through independent and specialized brokers. Allstate also sells life insurance, annuity, and group pension products through agents.",www.allstate.com,0,0,0,2
108,ALL^A US Equity,Allstate Corporation (The),25.35,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/all^a,na,na,0,0,0,0
109,ALL^B US Equity,Allstate Corporation (The),26.049,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/all^b,na,na,0,0,0,0
110,ALL^C US Equity,Allstate Corporation (The),27.13,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/all^c,na,na,0,0,0,0
111,ALL^D US Equity,Allstate Corporation (The),26.76,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/all^d,na,na,0,0,0,0
112,ALL^E US Equity,Allstate Corporation (The),26.85,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/all^e,na,na,0,0,0,0
113,ALL^F US Equity,Allstate Corporation (The),26.26,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/all^f,na,na,0,0,0,0
114,ALLY US Equity,Ally Financial Inc.,21.82,$10.48B,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ally,na,www.ally.com,0,0,0,0
115,ALLY^A US Equity,Ally Financial Inc.,26.02,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ally^a,na,na,0,0,0,0
116,ALLY^B US Equity,Ally Financial Inc.,26.55,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ally^b,na,na,0,0,0,0
117,BSI US Equity,Alon Blue Square Israel Ltd.,2.77,$182.69M,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/bsi,"Alon Blue Square Israel Ltd. owns and operates supermarkets and specialty stores in Israel.  The Company sells consumer products including food and beverages, apparel, housewares, electronics, and cosmetics.",www.bsi.co.il,0,0,-6,-1
118,ALJ US Equity,"Alon USA Energy, Inc.",13.14,$914.62M,2005,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/alj,"Alon USA Energy, Inc. refines and markets oil, operates pipelines, and operates convenience stores.  The Company operates a sour crude oil refinery and pipeline, markets gasoline and diesel fuel to retailers, markets unbranded gasoline and diesel and jet fuels, supplies asphalt in West Texas, New Mexico and Arizona, and operates convenience stores in West Texas and New Mexico.",www.alonusa.com,0,0,4,0
