,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,description,website,market_cap,net_income_before_eo,$_last_5_day,z_score
349,SEB US Equity,Seaboard Corporation,3885.0,$4.55B,1996,n/a,n/a,http://www.nasdaq.com/symbol/seb,na,na,0,0,0,0
350,SVT US Equity,"Servotronics, Inc.",6.33,$15.56M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/svt,na,na,0,0,0,0
351,SIF US Equity,"SIFCO Industries, Inc.",21.03,$114.21M,n/a,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/sif,na,na,0,0,0,0
352,SVBL US Equity,"Silver Bull Resources, Inc.",0.1307,$20.79M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/svbl,na,na,0,0,0,0
353,SVLC US Equity,"SilverCrest Mines, Inc.",1.22,$144.88M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/svlc,na,na,0,0,0,0
354,SKY US Equity,Skyline Corporation,3.68,$30.88M,n/a,Basic Industries,Homebuilding,http://www.nasdaq.com/symbol/sky,na,na,0,0,0,0
355,SLI US Equity,"SL Industries, Inc.",41.0,$169.9M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sli,na,na,0,0,0,0
356,XPL US Equity,Solitario Exploration & Royalty Corp,0.8372,$32.86M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/xpl,na,na,0,0,0,0
357,SCE^B US Equity,Southern California Edison Company,22.05,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^b,na,na,0,0,0,0
358,SCE^C US Equity,Southern California Edison Company,22.28,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^c,na,na,0,0,0,0
359,SCE^D US Equity,Southern California Edison Company,23.46,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^d,na,na,0,0,0,0
360,SCE^E US Equity,Southern California Edison Company,24.982,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/sce^e,na,na,0,0,0,0
361,SGB US Equity,Southwest Georgia Financial Corporation,13.73,$34.98M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/sgb,na,na,0,0,0,0
362,LOV US Equity,"Spark Networks, Inc.",3.6,$87.6M,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/lov,na,na,0,0,0,0
363,STRP US Equity,Straight Path Communications Inc.,18.55,$221.68M,2013,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/strp,na,na,0,0,0,0
364,SSY US Equity,"SunLink Health Systems, Inc.",1.43,$13.5M,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/ssy,na,na,0,0,0,0
365,SDPI US Equity,"Superior Drilling Products, Inc.",3.59,$62.08M,2014,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/sdpi,na,na,0,0,0,0
366,STS US Equity,"Supreme Industries, Inc.",8.29,$137.11M,n/a,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/sts,na,na,0,0,0,0
367,SYRG US Equity,Synergy Resources Corporation,11.52,$1.2B,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/syrg,na,na,0,0,0,0
368,SYN US Equity,"Synthetic Biologics, Inc",2.06,$149.38M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/syn,na,na,0,0,0,0
369,TRX US Equity,Tanzanian Royalty Exploration Corporation,0.52,$52.9M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/trx,na,na,0,0,0,0
370,TGB US Equity,Taseko Mines Limited,0.84,$186.32M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/tgb,na,na,0,0,0,0
371,TAS US Equity,Tasman Metals Ltd,0.5701,$37.71M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/tas,na,na,0,0,0,0
372,TRC/WS US Equity,Tejon Ranch Co,0.97,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/trc/ws,na,na,0,0,0,0
373,TIK US Equity,Tel-Instrument Electronics Corp.,4.95,$16.09M,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/tik,na,na,0,0,0,0
374,TGC US Equity,"Tengasco, Inc.",0.2799,$17.03M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tgc,na,na,0,0,0,0
375,GLU US Equity,The Gabelli Global Utility and Income Trust,19.5004,$80.17M,2004,n/a,n/a,http://www.nasdaq.com/symbol/glu,na,na,0,0,0,0
376,GLU^A US Equity,The Gabelli Global Utility and Income Trust,50.42,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/glu^a,na,na,0,0,0,0
377,TXMD US Equity,"TherapeuticsMD, Inc.",5.1,$875.74M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/txmd,na,na,0,0,0,0
378,TPI US Equity,"Tianyin Pharmaceutical Co., Inc.",0.6605,$19.44M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tpi,na,na,0,0,0,0
379,IDI US Equity,"Tiger Media, Inc.",1.07,$38.95M,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/idi,na,na,0,0,0,0
380,TLR US Equity,Timberline Resources Corporation,0.6101,$6.04M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/tlr,na,na,0,0,0,0
381,TGD US Equity,Timmons Gold Corp,0.8434,$151.71M,2011,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/tgd,na,na,0,0,0,0
382,TOF US Equity,Tofutti Brands Inc.,5.35,$27.57M,n/a,Consumer Non-Durables,Specialty Foods,http://www.nasdaq.com/symbol/tof,na,na,0,0,0,0
383,TMP US Equity,Tompkins Financial Corporation,53.17,$784.95M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/tmp,na,na,0,0,0,0
384,TAT US Equity,Transatlantic Petroleum Ltd,4.79,$194.99M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tat,na,na,0,0,0,0
385,TRXC US Equity,"TransEnterix, Inc.",2.79,$176.23M,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/trxc,na,na,0,0,0,0
386,TPLM US Equity,Triangle Petroleum Corporation,5.28,$404.51M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tplm,na,na,0,0,0,0
387,TRT US Equity,Trio-Tech International,2.96,$10.4M,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/trt,na,na,0,0,0,0
388,HTM US Equity,U.S. Geothermal Inc.,0.4532,$48.5M,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/htm,na,na,0,0,0,0
389,UAMY US Equity,United States Antimony Corporation,0.6,$39.62M,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/uamy,na,na,0,0,0,0
390,UUU US Equity,"Universal Security Instruments, Inc.",5.12,$11.84M,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/uuu,na,na,0,0,0,0
391,UQM US Equity,UQM TECHNOLOGIES INC,1.0368,$41.94M,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/uqm,na,na,0,0,0,0
392,URG US Equity,Ur Energy Inc,0.93,$120.54M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/urg,na,na,0,0,0,0
393,URZ US Equity,Uranerz Energy Corporation,1.18,$113.15M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/urz,na,na,0,0,0,0
394,UEC US Equity,Uranium Energy Corp.,1.48,$135.78M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/uec,na,na,0,0,0,0
395,VTG US Equity,Vantage Drilling Company,0.3979,$122.47M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/vtg,na,na,0,0,0,0
396,VSR US Equity,"Versar, Inc.",3.3632,$32.99M,1986,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/vsr,na,na,0,0,0,0
397,VII US Equity,"Vicon Industries, Inc.",1.52,$13.9M,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/vii,na,na,0,0,0,0
398,VHC US Equity,VirnetX Holding Corp,6.27,$326.02M,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/vhc,na,na,0,0,0,0
399,VGZ US Equity,Vista Gold Corporation,0.36,$29.66M,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/vgz,na,na,0,0,0,0
400,VNRX US Equity,VolitionRX Limited,4.04,$58.38M,2015,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/vnrx,na,na,0,0,0,0
401,VISI US Equity,"Volt Information Sciences, Inc.",12.5,$261.72M,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/visi,na,na,0,0,0,0
402,EAD US Equity,Wells Fargo Advantage Income Opportunities Fund,8.85,$628.2M,2003,n/a,n/a,http://www.nasdaq.com/symbol/ead,na,na,0,0,0,0
403,ERC US Equity,Wells Fargo Advantage Multi-Sector Income Fund,13.49,$567.32M,2003,n/a,n/a,http://www.nasdaq.com/symbol/erc,na,na,0,0,0,0
404,ERH US Equity,Wells Fargo Advantage Utilities and High Income Fund,13.31,$122.87M,2004,n/a,n/a,http://www.nasdaq.com/symbol/erh,na,na,0,0,0,0
405,SBI US Equity,Western Asset Intermediate Muni Fund Inc,9.82,$138.24M,1992,n/a,n/a,http://www.nasdaq.com/symbol/sbi,na,na,0,0,0,0
406,WRN US Equity,Western Copper and Gold Corporation,0.556,$52.37M,2011,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/wrn,na,na,0,0,0,0
407,WYY US Equity,WidePoint Corporation,1.58,$128.8M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/wyy,na,na,0,0,0,0
408,WTT US Equity,"Wireless Telecom Group,  Inc.",3.16,$61.43M,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/wtt,na,na,0,0,0,0
409,YUMA US Equity,"Yuma Energy, Inc.",1.65,$113.63M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/yuma,na,na,0,0,0,0
410,YUMA^A US Equity,"Yuma Energy, Inc.",20.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/yuma^a,na,na,0,0,0,0
411,ZBB US Equity,ZBB Energy Corporation,0.58,$22.66M,2007,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/zbb,na,na,0,0,0,0
